date,day,day_of_week,day_name,week,month,month_name,quarter,year,product_id,asin,sku,product_name,category,selling_price,unit_cost,campaign_id,campaign_name,campaign_type,targeting_type,daily_budget,campaign_start_date,campaign_end_date,ad_group_id,ad_group_name,target_id,target_type,target_value,match_type,default_bid,impressions,clicks,spend,orders,units_sold,attributed_sales,cogs,gross_profit_before_ads,ad_profit
2025-11-18,18,2,Tuesday,47,11,November,4,2025,P003,B0NXL00003,NXL-KIT-003,Insulated Travel Mug,Kitchen,34.90,14.00,C015,SP - Travel Mug - KW,Sponsored Products,MANUAL_KEYWORD,22.00,2025-11-15,,AG015,Travel Mug - Keywords,T063,KEYWORD,insulated travel mug,EXACT,1.15,63,4,5.20,0,0,0.00,0.00,0.00,-5.20
2025-11-18,18,2,Tuesday,47,11,November,4,2025,P003,B0NXL00003,NXL-KIT-003,Insulated Travel Mug,Kitchen,34.90,14.00,C015,SP - Travel Mug - KW,Sponsored Products,MANUAL_KEYWORD,22.00,2025-11-15,,AG015,Travel Mug - Keywords,T064,KEYWORD,coffee travel mug,PHRASE,1.00,95,2,2.06,0,0,0.00,0.00,0.00,-2.06
2025-11-18,18,2,Tuesday,47,11,November,4,2025,P003,B0NXL00003,NXL-KIT-003,Insulated Travel Mug,Kitchen,34.90,14.00,C015,SP - Travel Mug - KW,Sponsored Products,MANUAL_KEYWORD,22.00,2025-11-15,,AG015,Travel Mug - Keywords,T065,KEYWORD,thermal coffee mug,EXACT,1.10,54,2,2.44,0,0,0.00,0.00,0.00,-2.44
2025-11-18,18,2,Tuesday,47,11,November,4,2025,P003,B0NXL00003,NXL-KIT-003,Insulated Travel Mug,Kitchen,34.90,14.00,C015,SP - Travel Mug - KW,Sponsored Products,MANUAL_KEYWORD,22.00,2025-11-15,,AG015,Travel Mug - Keywords,T066,KEYWORD,coffee accessories,BROAD,0.70,147,3,2.40,0,0,0.00,0.00,0.00,-2.40
2025-11-18,18,2,Tuesday,47,11,November,4,2025,P005,B0NXL00005,NXL-HOM-001,LED Desk Lamp,Home,44.90,20.00,C016,SP - Desk Lamp - KW,Sponsored Products,MANUAL_KEYWORD,20.00,2025-11-15,,AG016,Desk Lamp - Keywords,T067,KEYWORD,desk lamp,BROAD,0.85,92,2,1.96,0,0,0.00,0.00,0.00,-1.96
2025-11-18,18,2,Tuesday,47,11,November,4,2025,P005,B0NXL00005,NXL-HOM-001,LED Desk Lamp,Home,44.90,20.00,C016,SP - Desk Lamp - KW,Sponsored Products,MANUAL_KEYWORD,20.00,2025-11-15,,AG016,Desk Lamp - Keywords,T068,KEYWORD,led desk lamp,PHRASE,1.00,72,4,4.32,0,0,0.00,0.00,0.00,-4.32
2025-11-18,18,2,Tuesday,47,11,November,4,2025,P005,B0NXL00005,NXL-HOM-001,LED Desk Lamp,Home,44.90,20.00,C016,SP - Desk Lamp - KW,Sponsored Products,MANUAL_KEYWORD,20.00,2025-11-15,,AG016,Desk Lamp - Keywords,T069,KEYWORD,led desk lamp,EXACT,1.15,50,4,5.28,0,0,0.00,0.00,0.00,-5.28
2025-11-18,18,2,Tuesday,47,11,November,4,2025,P005,B0NXL00005,NXL-HOM-001,LED Desk Lamp,Home,44.90,20.00,C016,SP - Desk Lamp - KW,Sponsored Products,MANUAL_KEYWORD,20.00,2025-11-15,,AG016,Desk Lamp - Keywords,T070,KEYWORD,office desk lamp,PHRASE,0.95,56,3,3.12,1,1,44.90,20.00,24.90,21.78
2025-11-18,18,2,Tuesday,47,11,November,4,2025,P005,B0NXL00005,NXL-HOM-001,LED Desk Lamp,Home,44.90,20.00,C016,SP - Desk Lamp - KW,Sponsored Products,MANUAL_KEYWORD,20.00,2025-11-15,,AG016,Desk Lamp - Keywords,T071,KEYWORD,adjustable desk lamp,EXACT,1.10,56,1,1.13,0,0,0.00,0.00,0.00,-1.13
2025-11-18,18,2,Tuesday,47,11,November,4,2025,P005,B0NXL00005,NXL-HOM-001,LED Desk Lamp,Home,44.90,20.00,C016,SP - Desk Lamp - KW,Sponsored Products,MANUAL_KEYWORD,20.00,2025-11-15,,AG016,Desk Lamp - Keywords,T072,KEYWORD,desk accessories,BROAD,0.65,92,1,0.69,0,0,0.00,0.00,0.00,-0.69
2025-11-18,18,2,Tuesday,47,11,November,4,2025,P009,B0NXL00009,NXL-LIF-001,Stainless Steel Water Bottle,Lifestyle,26.90,9.50,C017,SP - Water Bottle - KW,Sponsored Products,MANUAL_KEYWORD,35.00,2025-11-15,,AG017,Water Bottle - Keywords,T073,KEYWORD,water bottle,BROAD,1.10,120,2,2.20,0,0,0.00,0.00,0.00,-2.20
2025-11-18,18,2,Tuesday,47,11,November,4,2025,P009,B0NXL00009,NXL-LIF-001,Stainless Steel Water Bottle,Lifestyle,26.90,9.50,C017,SP - Water Bottle - KW,Sponsored Products,MANUAL_KEYWORD,35.00,2025-11-15,,AG017,Water Bottle - Keywords,T074,KEYWORD,stainless steel water bottle,PHRASE,1.30,116,5,7.45,1,1,26.90,9.50,17.40,9.95
2025-11-18,18,2,Tuesday,47,11,November,4,2025,P009,B0NXL00009,NXL-LIF-001,Stainless Steel Water Bottle,Lifestyle,26.90,9.50,C017,SP - Water Bottle - KW,Sponsored Products,MANUAL_KEYWORD,35.00,2025-11-15,,AG017,Water Bottle - Keywords,T075,KEYWORD,stainless steel water bottle,EXACT,1.45,91,5,8.25,0,0,0.00,0.00,0.00,-8.25
2025-11-18,18,2,Tuesday,47,11,November,4,2025,P009,B0NXL00009,NXL-LIF-001,Stainless Steel Water Bottle,Lifestyle,26.90,9.50,C017,SP - Water Bottle - KW,Sponsored Products,MANUAL_KEYWORD,35.00,2025-11-15,,AG017,Water Bottle - Keywords,T076,KEYWORD,insulated water bottle,PHRASE,1.25,81,3,4.20,0,0,0.00,0.00,0.00,-4.20
2025-11-18,18,2,Tuesday,47,11,November,4,2025,P009,B0NXL00009,NXL-LIF-001,Stainless Steel Water Bottle,Lifestyle,26.90,9.50,C017,SP - Water Bottle - KW,Sponsored Products,MANUAL_KEYWORD,35.00,2025-11-15,,AG017,Water Bottle - Keywords,T077,KEYWORD,reusable water bottle,EXACT,1.30,75,5,7.50,1,1,26.90,9.50,17.40,9.90
2025-11-18,18,2,Tuesday,47,11,November,4,2025,P009,B0NXL00009,NXL-LIF-001,Stainless Steel Water Bottle,Lifestyle,26.90,9.50,C017,SP - Water Bottle - KW,Sponsored Products,MANUAL_KEYWORD,35.00,2025-11-15,,AG017,Water Bottle - Keywords,T078,KEYWORD,sports bottle,BROAD,0.95,142,4,4.36,0,0,0.00,0.00,0.00,-4.36
2025-11-18,18,2,Tuesday,47,11,November,4,2025,P010,B0NXL00010,NXL-LIF-002,Laptop Stand,Lifestyle,42.90,17.00,C018,SP - Laptop Stand - KW,Sponsored Products,MANUAL_KEYWORD,25.00,2025-11-15,,AG018,Laptop Stand - Keywords,T079,KEYWORD,laptop stand,BROAD,0.85,133,3,2.85,0,0,0.00,0.00,0.00,-2.85
2025-11-18,18,2,Tuesday,47,11,November,4,2025,P010,B0NXL00010,NXL-LIF-002,Laptop Stand,Lifestyle,42.90,17.00,C018,SP - Laptop Stand - KW,Sponsored Products,MANUAL_KEYWORD,25.00,2025-11-15,,AG018,Laptop Stand - Keywords,T080,KEYWORD,adjustable laptop stand,PHRASE,1.00,131,1,1.09,1,1,42.90,17.00,25.90,24.81
2025-11-18,18,2,Tuesday,47,11,November,4,2025,P010,B0NXL00010,NXL-LIF-002,Laptop Stand,Lifestyle,42.90,17.00,C018,SP - Laptop Stand - KW,Sponsored Products,MANUAL_KEYWORD,25.00,2025-11-15,,AG018,Laptop Stand - Keywords,T081,KEYWORD,adjustable laptop stand,EXACT,1.15,76,5,4.90,0,0,0.00,0.00,0.00,-4.90
2025-11-18,18,2,Tuesday,47,11,November,4,2025,P010,B0NXL00010,NXL-LIF-002,Laptop Stand,Lifestyle,42.90,17.00,C018,SP - Laptop Stand - KW,Sponsored Products,MANUAL_KEYWORD,25.00,2025-11-15,,AG018,Laptop Stand - Keywords,T082,KEYWORD,ergonomic laptop stand,EXACT,1.20,92,4,5.52,0,0,0.00,0.00,0.00,-5.52
2025-11-18,18,2,Tuesday,47,11,November,4,2025,P010,B0NXL00010,NXL-LIF-002,Laptop Stand,Lifestyle,42.90,17.00,C018,SP - Laptop Stand - KW,Sponsored Products,MANUAL_KEYWORD,25.00,2025-11-15,,AG018,Laptop Stand - Keywords,T083,KEYWORD,macbook stand,PHRASE,1.00,108,4,4.60,0,0,0.00,0.00,0.00,-4.60
2025-11-18,18,2,Tuesday,47,11,November,4,2025,P010,B0NXL00010,NXL-LIF-002,Laptop Stand,Lifestyle,42.90,17.00,C018,SP - Laptop Stand - KW,Sponsored Products,MANUAL_KEYWORD,25.00,2025-11-15,,AG018,Laptop Stand - Keywords,T084,KEYWORD,computer stand,BROAD,0.70,200,4,2.84,0,0,0.00,0.00,0.00,-2.84
2025-11-18,18,2,Tuesday,47,11,November,4,2025,P011,B0NXL00011,NXL-LIF-003,Resistance Bands Set,Lifestyle,22.90,7.50,C019,SP - Resistance Bands - KW,Sponsored Products,MANUAL_KEYWORD,24.00,2025-11-15,,AG019,Resistance Bands - Keywords,T085,KEYWORD,resistance bands,BROAD,1.00,126,1,1.06,0,0,0.00,0.00,0.00,-1.06
2025-11-18,18,2,Tuesday,47,11,November,4,2025,P011,B0NXL00011,NXL-LIF-003,Resistance Bands Set,Lifestyle,22.90,7.50,C019,SP - Resistance Bands - KW,Sponsored Products,MANUAL_KEYWORD,24.00,2025-11-15,,AG019,Resistance Bands - Keywords,T086,KEYWORD,resistance bands set,PHRASE,1.15,103,5,6.45,0,0,0.00,0.00,0.00,-6.45
2025-11-18,18,2,Tuesday,47,11,November,4,2025,P011,B0NXL00011,NXL-LIF-003,Resistance Bands Set,Lifestyle,22.90,7.50,C019,SP - Resistance Bands - KW,Sponsored Products,MANUAL_KEYWORD,24.00,2025-11-15,,AG019,Resistance Bands - Keywords,T087,KEYWORD,resistance bands set,EXACT,1.30,55,2,3.00,0,0,0.00,0.00,0.00,-3.00
2025-11-18,18,2,Tuesday,47,11,November,4,2025,P011,B0NXL00011,NXL-LIF-003,Resistance Bands Set,Lifestyle,22.90,7.50,C019,SP - Resistance Bands - KW,Sponsored Products,MANUAL_KEYWORD,24.00,2025-11-15,,AG019,Resistance Bands - Keywords,T088,KEYWORD,fitness resistance bands,PHRASE,1.20,92,3,3.90,1,1,22.90,7.50,15.40,11.50
2025-11-18,18,2,Tuesday,47,11,November,4,2025,P011,B0NXL00011,NXL-LIF-003,Resistance Bands Set,Lifestyle,22.90,7.50,C019,SP - Resistance Bands - KW,Sponsored Products,MANUAL_KEYWORD,24.00,2025-11-15,,AG019,Resistance Bands - Keywords,T089,KEYWORD,workout bands,EXACT,1.15,48,3,3.96,2,3,68.70,22.50,46.20,42.24
2025-11-18,18,2,Tuesday,47,11,November,4,2025,P011,B0NXL00011,NXL-LIF-003,Resistance Bands Set,Lifestyle,22.90,7.50,C019,SP - Resistance Bands - KW,Sponsored Products,MANUAL_KEYWORD,24.00,2025-11-15,,AG019,Resistance Bands - Keywords,T090,KEYWORD,home gym equipment,BROAD,0.85,119,2,1.84,1,1,22.90,7.50,15.40,13.56
2025-11-18,18,2,Tuesday,47,11,November,4,2025,P012,B0NXL00012,NXL-LIF-004,Travel Organizer Set,Lifestyle,31.90,12.50,C020,SP - Travel Organizer - KW,Sponsored Products,MANUAL_KEYWORD,18.00,2025-11-15,,AG020,Travel Organizer - Keywords,T091,KEYWORD,travel organizer,BROAD,0.70,78,1,0.73,0,0,0.00,0.00,0.00,-0.73
2025-11-18,18,2,Tuesday,47,11,November,4,2025,P012,B0NXL00012,NXL-LIF-004,Travel Organizer Set,Lifestyle,31.90,12.50,C020,SP - Travel Organizer - KW,Sponsored Products,MANUAL_KEYWORD,18.00,2025-11-15,,AG020,Travel Organizer - Keywords,T092,KEYWORD,travel organizer set,PHRASE,0.85,47,0,0.00,0,0,0.00,0.00,0.00,0.00
2025-11-18,18,2,Tuesday,47,11,November,4,2025,P012,B0NXL00012,NXL-LIF-004,Travel Organizer Set,Lifestyle,31.90,12.50,C020,SP - Travel Organizer - KW,Sponsored Products,MANUAL_KEYWORD,18.00,2025-11-15,,AG020,Travel Organizer - Keywords,T093,KEYWORD,travel organizer set,EXACT,1.00,34,2,1.78,1,1,31.90,12.50,19.40,17.62
2025-11-18,18,2,Tuesday,47,11,November,4,2025,P012,B0NXL00012,NXL-LIF-004,Travel Organizer Set,Lifestyle,31.90,12.50,C020,SP - Travel Organizer - KW,Sponsored Products,MANUAL_KEYWORD,18.00,2025-11-15,,AG020,Travel Organizer - Keywords,T094,KEYWORD,packing organizer,PHRASE,0.85,43,1,0.87,0,0,0.00,0.00,0.00,-0.87
2025-11-18,18,2,Tuesday,47,11,November,4,2025,P012,B0NXL00012,NXL-LIF-004,Travel Organizer Set,Lifestyle,31.90,12.50,C020,SP - Travel Organizer - KW,Sponsored Products,MANUAL_KEYWORD,18.00,2025-11-15,,AG020,Travel Organizer - Keywords,T095,KEYWORD,packing cubes,EXACT,1.05,25,1,1.09,0,0,0.00,0.00,0.00,-1.09
2025-11-18,18,2,Tuesday,47,11,November,4,2025,P012,B0NXL00012,NXL-LIF-004,Travel Organizer Set,Lifestyle,31.90,12.50,C020,SP - Travel Organizer - KW,Sponsored Products,MANUAL_KEYWORD,18.00,2025-11-15,,AG020,Travel Organizer - Keywords,T096,KEYWORD,travel accessories,BROAD,0.60,65,1,0.52,0,0,0.00,0.00,0.00,-0.52
2025-11-19,19,3,Wednesday,47,11,November,4,2025,P001,B0NXL00001,NXL-KIT-001,Electric Milk Frother,Kitchen,29.90,11.50,C001,SP - Milk Frother - AUTO,Sponsored Products,AUTO,18.00,2025-10-01,,AG001,Milk Frother - Auto,T001,AUTO,close_match,,0.75,263,9,7.65,2,2,59.80,23.00,36.80,29.15
2025-11-19,19,3,Wednesday,47,11,November,4,2025,P001,B0NXL00001,NXL-KIT-001,Electric Milk Frother,Kitchen,29.90,11.50,C001,SP - Milk Frother - AUTO,Sponsored Products,AUTO,18.00,2025-10-01,,AG001,Milk Frother - Auto,T002,AUTO,loose_match,,0.60,358,4,2.48,1,1,29.90,11.50,18.40,15.92
2025-11-19,19,3,Wednesday,47,11,November,4,2025,P001,B0NXL00001,NXL-KIT-001,Electric Milk Frother,Kitchen,29.90,11.50,C001,SP - Milk Frother - AUTO,Sponsored Products,AUTO,18.00,2025-10-01,,AG001,Milk Frother - Auto,T003,AUTO,substitutes,,0.65,193,7,5.25,1,1,29.90,11.50,18.40,13.15
2025-11-19,19,3,Wednesday,47,11,November,4,2025,P001,B0NXL00001,NXL-KIT-001,Electric Milk Frother,Kitchen,29.90,11.50,C001,SP - Milk Frother - AUTO,Sponsored Products,AUTO,18.00,2025-10-01,,AG001,Milk Frother - Auto,T004,AUTO,complements,,0.45,138,2,0.96,0,0,0.00,0.00,0.00,-0.96
2025-11-19,19,3,Wednesday,47,11,November,4,2025,P002,B0NXL00002,NXL-KIT-002,Digital Kitchen Scale,Kitchen,24.90,8.50,C002,SP - Kitchen Scale - AUTO,Sponsored Products,AUTO,22.00,2025-10-01,,AG002,Kitchen Scale - Auto,T005,AUTO,close_match,,0.80,186,13,10.92,1,1,24.90,8.50,16.40,5.48
2025-11-19,19,3,Wednesday,47,11,November,4,2025,P002,B0NXL00002,NXL-KIT-002,Digital Kitchen Scale,Kitchen,24.90,8.50,C002,SP - Kitchen Scale - AUTO,Sponsored Products,AUTO,22.00,2025-10-01,,AG002,Kitchen Scale - Auto,T006,AUTO,loose_match,,0.65,358,7,4.83,1,1,24.90,8.50,16.40,11.57
2025-11-19,19,3,Wednesday,47,11,November,4,2025,P002,B0NXL00002,NXL-KIT-002,Digital Kitchen Scale,Kitchen,24.90,8.50,C002,SP - Kitchen Scale - AUTO,Sponsored Products,AUTO,22.00,2025-10-01,,AG002,Kitchen Scale - Auto,T007,AUTO,substitutes,,0.70,188,5,4.00,0,0,0.00,0.00,0.00,-4.00
2025-11-19,19,3,Wednesday,47,11,November,4,2025,P002,B0NXL00002,NXL-KIT-002,Digital Kitchen Scale,Kitchen,24.90,8.50,C002,SP - Kitchen Scale - AUTO,Sponsored Products,AUTO,22.00,2025-10-01,,AG002,Kitchen Scale - Auto,T008,AUTO,complements,,0.50,112,2,1.10,1,1,24.90,8.50,16.40,15.30
2025-11-19,19,3,Wednesday,47,11,November,4,2025,P003,B0NXL00003,NXL-KIT-003,Insulated Travel Mug,Kitchen,34.90,14.00,C003,SP - Travel Mug - AUTO,Sponsored Products,AUTO,16.00,2025-10-01,,AG003,Travel Mug - Auto,T009,AUTO,close_match,,0.85,196,10,8.20,3,3,104.70,42.00,62.70,54.50
2025-11-19,19,3,Wednesday,47,11,November,4,2025,P003,B0NXL00003,NXL-KIT-003,Insulated Travel Mug,Kitchen,34.90,14.00,C003,SP - Travel Mug - AUTO,Sponsored Products,AUTO,16.00,2025-10-01,,AG003,Travel Mug - Auto,T010,AUTO,loose_match,,0.70,309,3,2.25,1,1,34.90,14.00,20.90,18.65
2025-11-19,19,3,Wednesday,47,11,November,4,2025,P003,B0NXL00003,NXL-KIT-003,Insulated Travel Mug,Kitchen,34.90,14.00,C003,SP - Travel Mug - AUTO,Sponsored Products,AUTO,16.00,2025-10-01,,AG003,Travel Mug - Auto,T011,AUTO,substitutes,,0.75,162,4,3.44,1,1,34.90,14.00,20.90,17.46
2025-11-19,19,3,Wednesday,47,11,November,4,2025,P003,B0NXL00003,NXL-KIT-003,Insulated Travel Mug,Kitchen,34.90,14.00,C003,SP - Travel Mug - AUTO,Sponsored Products,AUTO,16.00,2025-10-01,,AG003,Travel Mug - Auto,T012,AUTO,complements,,0.50,111,2,1.14,1,1,34.90,14.00,20.90,19.76
2025-11-19,19,3,Wednesday,47,11,November,4,2025,P004,B0NXL00004,NXL-KIT-004,Glass Food Container Set,Kitchen,39.90,18.50,C004,SP - Food Containers - AUTO,Sponsored Products,AUTO,14.00,2025-10-01,,AG004,Food Containers - Auto,T013,AUTO,close_match,,0.60,250,13,8.32,2,2,79.80,37.00,42.80,34.48
2025-11-19,19,3,Wednesday,47,11,November,4,2025,P004,B0NXL00004,NXL-KIT-004,Glass Food Container Set,Kitchen,39.90,18.50,C004,SP - Food Containers - AUTO,Sponsored Products,AUTO,14.00,2025-10-01,,AG004,Food Containers - Auto,T014,AUTO,loose_match,,0.45,233,4,1.88,1,1,39.90,18.50,21.40,19.52
2025-11-19,19,3,Wednesday,47,11,November,4,2025,P004,B0NXL00004,NXL-KIT-004,Glass Food Container Set,Kitchen,39.90,18.50,C004,SP - Food Containers - AUTO,Sponsored Products,AUTO,14.00,2025-10-01,,AG004,Food Containers - Auto,T015,AUTO,substitutes,,0.50,181,4,2.04,1,1,39.90,18.50,21.40,19.36
2025-11-19,19,3,Wednesday,47,11,November,4,2025,P004,B0NXL00004,NXL-KIT-004,Glass Food Container Set,Kitchen,39.90,18.50,C004,SP - Food Containers - AUTO,Sponsored Products,AUTO,14.00,2025-10-01,,AG004,Food Containers - Auto,T016,AUTO,complements,,0.35,143,5,1.75,0,0,0.00,0.00,0.00,-1.75
2025-11-19,19,3,Wednesday,47,11,November,4,2025,P005,B0NXL00005,NXL-HOM-001,LED Desk Lamp,Home,44.90,20.00,C005,SP - Desk Lamp - AUTO,Sponsored Products,AUTO,15.00,2025-10-01,,AG005,Desk Lamp - Auto,T017,AUTO,close_match,,0.75,166,10,8.20,2,2,89.80,40.00,49.80,41.60
2025-11-19,19,3,Wednesday,47,11,November,4,2025,P005,B0NXL00005,NXL-HOM-001,LED Desk Lamp,Home,44.90,20.00,C005,SP - Desk Lamp - AUTO,Sponsored Products,AUTO,15.00,2025-10-01,,AG005,Desk Lamp - Auto,T018,AUTO,loose_match,,0.60,206,3,1.95,0,0,0.00,0.00,0.00,-1.95
2025-11-19,19,3,Wednesday,47,11,November,4,2025,P005,B0NXL00005,NXL-HOM-001,LED Desk Lamp,Home,44.90,20.00,C005,SP - Desk Lamp - AUTO,Sponsored Products,AUTO,15.00,2025-10-01,,AG005,Desk Lamp - Auto,T019,AUTO,substitutes,,0.65,156,5,3.50,0,0,0.00,0.00,0.00,-3.50
2025-11-19,19,3,Wednesday,47,11,November,4,2025,P005,B0NXL00005,NXL-HOM-001,LED Desk Lamp,Home,44.90,20.00,C005,SP - Desk Lamp - AUTO,Sponsored Products,AUTO,15.00,2025-10-01,,AG005,Desk Lamp - Auto,T020,AUTO,complements,,0.45,84,0,0.00,0,0,0.00,0.00,0.00,0.00
2025-11-19,19,3,Wednesday,47,11,November,4,2025,P006,B0NXL00006,NXL-HOM-002,Essential Oil Diffuser,Home,36.90,15.00,C006,SP - Oil Diffuser - AUTO,Sponsored Products,AUTO,14.00,2025-10-01,,AG006,Oil Diffuser - Auto,T021,AUTO,close_match,,0.70,181,4,2.60,1,1,36.90,15.00,21.90,19.30
2025-11-19,19,3,Wednesday,47,11,November,4,2025,P006,B0NXL00006,NXL-HOM-002,Essential Oil Diffuser,Home,36.90,15.00,C006,SP - Oil Diffuser - AUTO,Sponsored Products,AUTO,14.00,2025-10-01,,AG006,Oil Diffuser - Auto,T022,AUTO,loose_match,,0.55,216,3,1.71,1,1,36.90,15.00,21.90,20.19
2025-11-19,19,3,Wednesday,47,11,November,4,2025,P006,B0NXL00006,NXL-HOM-002,Essential Oil Diffuser,Home,36.90,15.00,C006,SP - Oil Diffuser - AUTO,Sponsored Products,AUTO,14.00,2025-10-01,,AG006,Oil Diffuser - Auto,T023,AUTO,substitutes,,0.60,185,4,2.24,0,0,0.00,0.00,0.00,-2.24
2025-11-19,19,3,Wednesday,47,11,November,4,2025,P006,B0NXL00006,NXL-HOM-002,Essential Oil Diffuser,Home,36.90,15.00,C006,SP - Oil Diffuser - AUTO,Sponsored Products,AUTO,14.00,2025-10-01,,AG006,Oil Diffuser - Auto,T024,AUTO,complements,,0.40,124,1,0.41,0,0,0.00,0.00,0.00,-0.41
2025-11-19,19,3,Wednesday,47,11,November,4,2025,P007,B0NXL00007,NXL-HOM-003,Storage Organizer Set,Home,27.90,10.50,C007,SP - Storage Organizer - AUTO,Sponsored Products,AUTO,18.00,2025-10-01,,AG007,Storage Organizer - Auto,T025,AUTO,close_match,,0.60,211,13,8.97,2,2,55.80,21.00,34.80,25.83
2025-11-19,19,3,Wednesday,47,11,November,4,2025,P007,B0NXL00007,NXL-HOM-003,Storage Organizer Set,Home,27.90,10.50,C007,SP - Storage Organizer - AUTO,Sponsored Products,AUTO,18.00,2025-10-01,,AG007,Storage Organizer - Auto,T026,AUTO,loose_match,,0.45,255,2,0.80,0,0,0.00,0.00,0.00,-0.80
2025-11-19,19,3,Wednesday,47,11,November,4,2025,P007,B0NXL00007,NXL-HOM-003,Storage Organizer Set,Home,27.90,10.50,C007,SP - Storage Organizer - AUTO,Sponsored Products,AUTO,18.00,2025-10-01,,AG007,Storage Organizer - Auto,T027,AUTO,substitutes,,0.50,233,4,1.68,0,0,0.00,0.00,0.00,-1.68
2025-11-19,19,3,Wednesday,47,11,November,4,2025,P007,B0NXL00007,NXL-HOM-003,Storage Organizer Set,Home,27.90,10.50,C007,SP - Storage Organizer - AUTO,Sponsored Products,AUTO,18.00,2025-10-01,,AG007,Storage Organizer - Auto,T028,AUTO,complements,,0.35,114,0,0.00,0,0,0.00,0.00,0.00,0.00
2025-11-19,19,3,Wednesday,47,11,November,4,2025,P008,B0NXL00008,NXL-HOM-004,Digital Alarm Clock,Home,32.90,13.50,C008,SP - Alarm Clock - AUTO,Sponsored Products,AUTO,9.00,2025-10-01,,AG008,Alarm Clock - Auto,T029,AUTO,close_match,,0.50,130,6,2.64,2,2,65.80,27.00,38.80,36.16
2025-11-19,19,3,Wednesday,47,11,November,4,2025,P008,B0NXL00008,NXL-HOM-004,Digital Alarm Clock,Home,32.90,13.50,C008,SP - Alarm Clock - AUTO,Sponsored Products,AUTO,9.00,2025-10-01,,AG008,Alarm Clock - Auto,T030,AUTO,loose_match,,0.40,182,2,0.72,0,0,0.00,0.00,0.00,-0.72
2025-11-19,19,3,Wednesday,47,11,November,4,2025,P008,B0NXL00008,NXL-HOM-004,Digital Alarm Clock,Home,32.90,13.50,C008,SP - Alarm Clock - AUTO,Sponsored Products,AUTO,9.00,2025-10-01,,AG008,Alarm Clock - Auto,T031,AUTO,substitutes,,0.45,143,2,0.84,0,0,0.00,0.00,0.00,-0.84
2025-11-19,19,3,Wednesday,47,11,November,4,2025,P008,B0NXL00008,NXL-HOM-004,Digital Alarm Clock,Home,32.90,13.50,C008,SP - Alarm Clock - AUTO,Sponsored Products,AUTO,9.00,2025-10-01,,AG008,Alarm Clock - Auto,T032,AUTO,complements,,0.30,69,0,0.00,0,0,0.00,0.00,0.00,0.00
2025-11-19,19,3,Wednesday,47,11,November,4,2025,P009,B0NXL00009,NXL-LIF-001,Stainless Steel Water Bottle,Lifestyle,26.90,9.50,C009,SP - Water Bottle - AUTO,Sponsored Products,AUTO,26.00,2025-10-01,,AG009,Water Bottle - Auto,T033,AUTO,close_match,,1.05,130,6,7.26,0,0,0.00,0.00,0.00,-7.26
2025-11-19,19,3,Wednesday,47,11,November,4,2025,P009,B0NXL00009,NXL-LIF-001,Stainless Steel Water Bottle,Lifestyle,26.90,9.50,C009,SP - Water Bottle - AUTO,Sponsored Products,AUTO,26.00,2025-10-01,,AG009,Water Bottle - Auto,T034,AUTO,loose_match,,0.85,228,3,2.73,0,0,0.00,0.00,0.00,-2.73
2025-11-19,19,3,Wednesday,47,11,November,4,2025,P009,B0NXL00009,NXL-LIF-001,Stainless Steel Water Bottle,Lifestyle,26.90,9.50,C009,SP - Water Bottle - AUTO,Sponsored Products,AUTO,26.00,2025-10-01,,AG009,Water Bottle - Auto,T035,AUTO,substitutes,,0.95,127,6,6.54,1,1,26.90,9.50,17.40,10.86
2025-11-19,19,3,Wednesday,47,11,November,4,2025,P009,B0NXL00009,NXL-LIF-001,Stainless Steel Water Bottle,Lifestyle,26.90,9.50,C009,SP - Water Bottle - AUTO,Sponsored Products,AUTO,26.00,2025-10-01,,AG009,Water Bottle - Auto,T036,AUTO,complements,,0.65,123,1,0.75,0,0,0.00,0.00,0.00,-0.75
2025-11-19,19,3,Wednesday,47,11,November,4,2025,P010,B0NXL00010,NXL-LIF-002,Laptop Stand,Lifestyle,42.90,17.00,C010,SP - Laptop Stand - AUTO,Sponsored Products,AUTO,17.00,2025-10-01,,AG010,Laptop Stand - Auto,T037,AUTO,close_match,,0.80,151,6,5.28,2,2,85.80,34.00,51.80,46.52
2025-11-19,19,3,Wednesday,47,11,November,4,2025,P010,B0NXL00010,NXL-LIF-002,Laptop Stand,Lifestyle,42.90,17.00,C010,SP - Laptop Stand - AUTO,Sponsored Products,AUTO,17.00,2025-10-01,,AG010,Laptop Stand - Auto,T038,AUTO,loose_match,,0.65,282,7,4.55,1,1,42.90,17.00,25.90,21.35
2025-11-19,19,3,Wednesday,47,11,November,4,2025,P010,B0NXL00010,NXL-LIF-002,Laptop Stand,Lifestyle,42.90,17.00,C010,SP - Laptop Stand - AUTO,Sponsored Products,AUTO,17.00,2025-10-01,,AG010,Laptop Stand - Auto,T039,AUTO,substitutes,,0.70,184,4,3.16,0,0,0.00,0.00,0.00,-3.16
2025-11-19,19,3,Wednesday,47,11,November,4,2025,P010,B0NXL00010,NXL-LIF-002,Laptop Stand,Lifestyle,42.90,17.00,C010,SP - Laptop Stand - AUTO,Sponsored Products,AUTO,17.00,2025-10-01,,AG010,Laptop Stand - Auto,T040,AUTO,complements,,0.50,126,1,0.51,1,1,42.90,17.00,25.90,25.39
